Drug A,Drug B,Strain,Bliss Score,p-value,Interaction Type,Drug A Inchikey,Drug B Inchikey,Specie,Drug Pair
fosfomycin,gentamicin,staphylococcus aureus newman,0.1517,0.0014354269271059,antagonism,YMDXZJFXQJVXBF-STHAYSLISA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,staphylococcus aureus,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
cephalexin,fosfomycin,staphylococcus aureus newman,0.1343,0.0014354269271059,antagonism,ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,staphylococcus aureus,"('YMDXZJFXQJVXBF-STHAYSLISA-N', 'ZAIPMKNFIOOWCQ-UEKVPHQBSA-N')"
fosfomycin,lincomycin,staphylococcus aureus newman,-0.3105,0.0014354269271059,synergy,YMDXZJFXQJVXBF-STHAYSLISA-N,OJMMVQQUTAEWLP-KIDUDLJLSA-N,staphylococcus aureus,"('OJMMVQQUTAEWLP-KIDUDLJLSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,linezolid,staphylococcus aureus newman,-0.1342,0.0014354269271059,synergy,YMDXZJFXQJVXBF-STHAYSLISA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,staphylococcus aureus,"('TYZROVQLWOKYKF-ZDUSSCGKSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,spectinomycin,staphylococcus aureus newman,-0.1706,0.0014354269271059,synergy,YMDXZJFXQJVXBF-STHAYSLISA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,staphylococcus aureus,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,streptomycin,staphylococcus aureus newman,-0.1061,0.0054283911710351,synergy,YMDXZJFXQJVXBF-STHAYSLISA-N,UCSJYZPVAKXKNQ-HZYVHMACSA-N,staphylococcus aureus,"('UCSJYZPVAKXKNQ-HZYVHMACSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,teicoplanin,staphylococcus aureus newman,0.1767,0.0014354269271059,antagonism,YMDXZJFXQJVXBF-STHAYSLISA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,tedizolid,staphylococcus aureus newman,-0.1278,0.0014354269271059,synergy,YMDXZJFXQJVXBF-STHAYSLISA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('XFALPSLJIHVRKE-GFCCVEGCSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fusidic acid,oxacillin,staphylococcus aureus newman,0.0784,0.0025162189663386,neutral,IECPWNUMDGFDKC-MZJAQBGESA-N,UWYHMGVUTGAWSP-JKIFEVAISA-N,staphylococcus aureus,"('IECPWNUMDGFDKC-MZJAQBGESA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
gentamicin,linezolid,staphylococcus aureus newman,0.0901,0.003544949372466,neutral,CEAZRRDELHUEMR-UHFFFAOYSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,staphylococcus aureus,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'TYZROVQLWOKYKF-ZDUSSCGKSA-N')"
gentamicin,pyocyanin,staphylococcus aureus newman,0.1111,0.0147502491130197,antagonism,CEAZRRDELHUEMR-UHFFFAOYSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,staphylococcus aureus,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
levofloxacin,linezolid,staphylococcus aureus newman,0.0972,0.0025162189663386,neutral,GSDSWSVVBLHKDQ-JTQLQIEISA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,staphylococcus aureus,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'TYZROVQLWOKYKF-ZDUSSCGKSA-N')"
levofloxacin,moxifloxacin,staphylococcus aureus newman,-0.2013,0.0014354269271059,synergy,GSDSWSVVBLHKDQ-JTQLQIEISA-N,FABPRXSRWADJSP-MEDUHNTESA-N,staphylococcus aureus,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'GSDSWSVVBLHKDQ-JTQLQIEISA-N')"
levofloxacin,novobiocin,staphylococcus aureus newman,-0.091,0.0025162189663386,neutral,GSDSWSVVBLHKDQ-JTQLQIEISA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,staphylococcus aureus,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
levofloxacin,streptozotocin,staphylococcus aureus newman,-0.1017,0.0127308697701658,synergy,GSDSWSVVBLHKDQ-JTQLQIEISA-N,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,staphylococcus aureus,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'ZSJLQEPLLKMAKR-GKHCUFPYSA-N')"
cephalexin,lincomycin,staphylococcus aureus newman,0.0797,0.029070879319835,neutral,ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,OJMMVQQUTAEWLP-KIDUDLJLSA-N,staphylococcus aureus,"('OJMMVQQUTAEWLP-KIDUDLJLSA-N', 'ZAIPMKNFIOOWCQ-UEKVPHQBSA-N')"
cephalexin,linezolid,staphylococcus aureus newman,0.1061,0.0014354269271059,antagonism,ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,staphylococcus aureus,"('TYZROVQLWOKYKF-ZDUSSCGKSA-N', 'ZAIPMKNFIOOWCQ-UEKVPHQBSA-N')"
cephalexin,pyocyanin,staphylococcus aureus newman,0.0862,0.01663500316635,neutral,ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,staphylococcus aureus,"('YNCMLFHHXWETLD-UHFFFAOYSA-N', 'ZAIPMKNFIOOWCQ-UEKVPHQBSA-N')"
cephalexin,spectinomycin,staphylococcus aureus newman,0.0839,0.038052023018557,neutral,ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,staphylococcus aureus,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'ZAIPMKNFIOOWCQ-UEKVPHQBSA-N')"
cephalexin,tedizolid,staphylococcus aureus newman,0.0857,0.013315399977512,neutral,ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('XFALPSLJIHVRKE-GFCCVEGCSA-N', 'ZAIPMKNFIOOWCQ-UEKVPHQBSA-N')"
lincomycin,novobiocin,staphylococcus aureus newman,0.1907,0.0014354269271059,antagonism,OJMMVQQUTAEWLP-KIDUDLJLSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,staphylococcus aureus,"('OJMMVQQUTAEWLP-KIDUDLJLSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
lincomycin,oxacillin,staphylococcus aureus newman,0.1368,0.0014354269271059,antagonism,OJMMVQQUTAEWLP-KIDUDLJLSA-N,UWYHMGVUTGAWSP-JKIFEVAISA-N,staphylococcus aureus,"('OJMMVQQUTAEWLP-KIDUDLJLSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
lincomycin,penicillin g,staphylococcus aureus newman,0.0805,0.0206979302069793,neutral,OJMMVQQUTAEWLP-KIDUDLJLSA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,staphylococcus aureus,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'OJMMVQQUTAEWLP-KIDUDLJLSA-N')"
lincomycin,pyocyanin,staphylococcus aureus newman,-0.2285,0.0014354269271059,synergy,OJMMVQQUTAEWLP-KIDUDLJLSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,staphylococcus aureus,"('OJMMVQQUTAEWLP-KIDUDLJLSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
lincomycin,sulfamethoxazol,staphylococcus aureus newman,0.0671,0.0252897007596538,neutral,OJMMVQQUTAEWLP-KIDUDLJLSA-N,JLKIGFTWXXRPMT-UHFFFAOYSA-N,staphylococcus aureus,"('JLKIGFTWXXRPMT-UHFFFAOYSA-N', 'OJMMVQQUTAEWLP-KIDUDLJLSA-N')"
lincomycin,spectinomycin,staphylococcus aureus newman,-0.1952,0.0014354269271059,synergy,OJMMVQQUTAEWLP-KIDUDLJLSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,staphylococcus aureus,"('OJMMVQQUTAEWLP-KIDUDLJLSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
lincomycin,streptozotocin,staphylococcus aureus newman,0.1246,0.003544949372466,antagonism,OJMMVQQUTAEWLP-KIDUDLJLSA-N,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,staphylococcus aureus,"('OJMMVQQUTAEWLP-KIDUDLJLSA-N', 'ZSJLQEPLLKMAKR-GKHCUFPYSA-N')"
lincomycin,teicoplanin,staphylococcus aureus newman,0.1789,0.0014354269271059,antagonism,OJMMVQQUTAEWLP-KIDUDLJLSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'OJMMVQQUTAEWLP-KIDUDLJLSA-N')"
lincomycin,trimethoprim,staphylococcus aureus newman,0.2133,0.0014354269271059,antagonism,OJMMVQQUTAEWLP-KIDUDLJLSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'OJMMVQQUTAEWLP-KIDUDLJLSA-N')"
lincomycin,vancomycin,staphylococcus aureus newman,0.0733,0.0451591204515912,neutral,OJMMVQQUTAEWLP-KIDUDLJLSA-N,MYPYJXKWCTUITO-LYRMYLQWSA-N,staphylococcus aureus,"('MYPYJXKWCTUITO-LYRMYLQWSA-N', 'OJMMVQQUTAEWLP-KIDUDLJLSA-N')"
linezolid,spectinomycin,staphylococcus aureus newman,-0.12,0.0014354269271059,synergy,TYZROVQLWOKYKF-ZDUSSCGKSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,staphylococcus aureus,"('TYZROVQLWOKYKF-ZDUSSCGKSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
linezolid,trimethoprim,staphylococcus aureus newman,0.096,0.0025162189663386,antagonism,TYZROVQLWOKYKF-ZDUSSCGKSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'TYZROVQLWOKYKF-ZDUSSCGKSA-N')"
linezolid,tedizolid,staphylococcus aureus newman,-0.153,0.0014354269271059,synergy,TYZROVQLWOKYKF-ZDUSSCGKSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('TYZROVQLWOKYKF-ZDUSSCGKSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
miconazole,mitomycin c,staphylococcus aureus newman,-0.1875,0.0014354269271059,synergy,BYBLEWFAAKGYCD-UHFFFAOYSA-N,NWIBSHFKIJFRCO-WUDYKRTCSA-N,staphylococcus aureus,"('BYBLEWFAAKGYCD-UHFFFAOYSA-N', 'NWIBSHFKIJFRCO-WUDYKRTCSA-N')"
miconazole,vancomycin,staphylococcus aureus newman,0.0654,0.0387695369435866,neutral,BYBLEWFAAKGYCD-UHFFFAOYSA-N,MYPYJXKWCTUITO-LYRMYLQWSA-N,staphylococcus aureus,"('BYBLEWFAAKGYCD-UHFFFAOYSA-N', 'MYPYJXKWCTUITO-LYRMYLQWSA-N')"
mitomycin c,novobiocin,staphylococcus aureus newman,-0.1374,0.0014354269271059,synergy,NWIBSHFKIJFRCO-WUDYKRTCSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,staphylococcus aureus,"('NWIBSHFKIJFRCO-WUDYKRTCSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
mitomycin c,spectinomycin,staphylococcus aureus newman,-0.0974,0.0206979302069793,neutral,NWIBSHFKIJFRCO-WUDYKRTCSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,staphylococcus aureus,"('NWIBSHFKIJFRCO-WUDYKRTCSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
mitomycin c,teicoplanin,staphylococcus aureus newman,-0.2284,0.0014354269271059,synergy,NWIBSHFKIJFRCO-WUDYKRTCSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'NWIBSHFKIJFRCO-WUDYKRTCSA-N')"
mitomycin c,tedizolid,staphylococcus aureus newman,-0.0886,0.0025162189663386,neutral,NWIBSHFKIJFRCO-WUDYKRTCSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('NWIBSHFKIJFRCO-WUDYKRTCSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
metronidazole,spectinomycin,staphylococcus aureus newman,0.0758,0.0054283911710351,neutral,VAOCPAMSLUNLGC-UHFFFAOYSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,staphylococcus aureus,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'VAOCPAMSLUNLGC-UHFFFAOYSA-N')"
metronidazole,streptomycin,staphylococcus aureus newman,0.0764,0.0101407962652011,neutral,VAOCPAMSLUNLGC-UHFFFAOYSA-N,UCSJYZPVAKXKNQ-HZYVHMACSA-N,staphylococcus aureus,"('UCSJYZPVAKXKNQ-HZYVHMACSA-N', 'VAOCPAMSLUNLGC-UHFFFAOYSA-N')"
metronidazole,tedizolid,staphylococcus aureus newman,0.1048,0.008670754546167,antagonism,VAOCPAMSLUNLGC-UHFFFAOYSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('VAOCPAMSLUNLGC-UHFFFAOYSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
moxifloxacin,novobiocin,staphylococcus aureus newman,-0.1126,0.0014354269271059,synergy,FABPRXSRWADJSP-MEDUHNTESA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,staphylococcus aureus,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
moxifloxacin,penicillin g,staphylococcus aureus newman,-0.0783,0.0159610904581184,neutral,FABPRXSRWADJSP-MEDUHNTESA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,staphylococcus aureus,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'JGSARLDLIJGVTE-MBNYWOFBSA-N')"
moxifloxacin,streptozotocin,staphylococcus aureus newman,-0.1398,0.0014354269271059,synergy,FABPRXSRWADJSP-MEDUHNTESA-N,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,staphylococcus aureus,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'ZSJLQEPLLKMAKR-GKHCUFPYSA-N')"
moxifloxacin,teicoplanin,staphylococcus aureus newman,-0.0743,0.0270912908709129,neutral,FABPRXSRWADJSP-MEDUHNTESA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'FABPRXSRWADJSP-MEDUHNTESA-N')"
moxifloxacin,trimethoprim,staphylococcus aureus newman,-0.1926,0.0014354269271059,synergy,FABPRXSRWADJSP-MEDUHNTESA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'IEDVJHCEMCRBQM-UHFFFAOYSA-N')"
moxifloxacin,tedizolid,staphylococcus aureus newman,0.0881,0.0383551310522443,neutral,FABPRXSRWADJSP-MEDUHNTESA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
nitrofurantoin,oritavancin,staphylococcus aureus newman,-0.1182,0.0025162189663386,synergy,NXFQHRVNIOXGAQ-YCRREMRBSA-N,VHFGEBVPHAGQPI-LXKZPTCJSA-N,staphylococcus aureus,"('NXFQHRVNIOXGAQ-YCRREMRBSA-N', 'VHFGEBVPHAGQPI-LXKZPTCJSA-N')"
nitrofurantoin,streptozotocin,staphylococcus aureus newman,0.0906,0.013315399977512,neutral,NXFQHRVNIOXGAQ-YCRREMRBSA-N,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,staphylococcus aureus,"('NXFQHRVNIOXGAQ-YCRREMRBSA-N', 'ZSJLQEPLLKMAKR-GKHCUFPYSA-N')"
nitrofurantoin,telithromycin,staphylococcus aureus newman,-0.0641,0.0079214300792143,neutral,NXFQHRVNIOXGAQ-YCRREMRBSA-N,LJVAJPDWBABPEJ-PNUFFHFMSA-N,staphylococcus aureus,"('LJVAJPDWBABPEJ-PNUFFHFMSA-N', 'NXFQHRVNIOXGAQ-YCRREMRBSA-N')"
novobiocin,oritavancin,staphylococcus aureus newman,-0.0768,0.0217630868492098,neutral,YJQPYGGHQPGBLI-KGSXXDOSSA-N,VHFGEBVPHAGQPI-LXKZPTCJSA-N,staphylococcus aureus,"('VHFGEBVPHAGQPI-LXKZPTCJSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
novobiocin,pyocyanin,staphylococcus aureus newman,0.0744,0.0306513934593802,neutral,YJQPYGGHQPGBLI-KGSXXDOSSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,staphylococcus aureus,"('YJQPYGGHQPGBLI-KGSXXDOSSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
novobiocin,streptomycin,staphylococcus aureus newman,-0.1718,0.0014354269271059,synergy,YJQPYGGHQPGBLI-KGSXXDOSSA-N,UCSJYZPVAKXKNQ-HZYVHMACSA-N,staphylococcus aureus,"('UCSJYZPVAKXKNQ-HZYVHMACSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
novobiocin,teicoplanin,staphylococcus aureus newman,-0.2339,0.0014354269271059,synergy,YJQPYGGHQPGBLI-KGSXXDOSSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
oritavancin,pyocyanin,staphylococcus aureus newman,-0.1048,0.003544949372466,synergy,VHFGEBVPHAGQPI-LXKZPTCJSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,staphylococcus aureus,"('VHFGEBVPHAGQPI-LXKZPTCJSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
oritavancin,spectinomycin,staphylococcus aureus newman,-0.1538,0.0014354269271059,synergy,VHFGEBVPHAGQPI-LXKZPTCJSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,staphylococcus aureus,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'VHFGEBVPHAGQPI-LXKZPTCJSA-N')"
oritavancin,streptomycin,staphylococcus aureus newman,-0.1378,0.0235192975547806,synergy,VHFGEBVPHAGQPI-LXKZPTCJSA-N,UCSJYZPVAKXKNQ-HZYVHMACSA-N,staphylococcus aureus,"('UCSJYZPVAKXKNQ-HZYVHMACSA-N', 'VHFGEBVPHAGQPI-LXKZPTCJSA-N')"
oritavancin,teicoplanin,staphylococcus aureus newman,-0.1175,0.0014354269271059,synergy,VHFGEBVPHAGQPI-LXKZPTCJSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'VHFGEBVPHAGQPI-LXKZPTCJSA-N')"
oritavancin,triclosan,staphylococcus aureus newman,-0.0473,0.0423903555590387,neutral,VHFGEBVPHAGQPI-LXKZPTCJSA-N,XEFQLINVKFYRCS-UHFFFAOYSA-N,staphylococcus aureus,"('VHFGEBVPHAGQPI-LXKZPTCJSA-N', 'XEFQLINVKFYRCS-UHFFFAOYSA-N')"
oritavancin,tedizolid,staphylococcus aureus newman,-0.0895,0.0014354269271059,neutral,VHFGEBVPHAGQPI-LXKZPTCJSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('VHFGEBVPHAGQPI-LXKZPTCJSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
oxacillin,spectinomycin,staphylococcus aureus newman,-0.0743,0.038052023018557,neutral,UWYHMGVUTGAWSP-JKIFEVAISA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,staphylococcus aureus,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,trimethoprim,staphylococcus aureus newman,-0.0935,0.0062598618186961,neutral,UWYHMGVUTGAWSP-JKIFEVAISA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
penicillin g,puromycin,staphylococcus aureus newman,0.0759,0.0180190772131578,neutral,JGSARLDLIJGVTE-MBNYWOFBSA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,staphylococcus aureus,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'RXWNCPJZOCPEPQ-NVWDDTSBSA-N')"
penicillin g,trimethoprim,staphylococcus aureus newman,-0.0822,0.0025162189663386,neutral,JGSARLDLIJGVTE-MBNYWOFBSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'JGSARLDLIJGVTE-MBNYWOFBSA-N')"
puromycin,pyocyanin,staphylococcus aureus newman,0.1045,0.0159610904581184,antagonism,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,staphylococcus aureus,"('RXWNCPJZOCPEPQ-NVWDDTSBSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
spectinomycin,sulfamethoxazol,staphylococcus aureus newman,0.0687,0.0113486610522621,neutral,UNFWWIHTNXNPBV-WXKVUWSESA-N,JLKIGFTWXXRPMT-UHFFFAOYSA-N,staphylococcus aureus,"('JLKIGFTWXXRPMT-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
sulfamethoxazol,tedizolid,staphylococcus aureus newman,0.0706,0.029070879319835,neutral,JLKIGFTWXXRPMT-UHFFFAOYSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('JLKIGFTWXXRPMT-UHFFFAOYSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
spectinomycin,teicoplanin,staphylococcus aureus newman,0.0966,0.0427757224277572,neutral,UNFWWIHTNXNPBV-WXKVUWSESA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,telithromycin,staphylococcus aureus newman,-0.0947,0.0201479852014799,neutral,UNFWWIHTNXNPBV-WXKVUWSESA-N,LJVAJPDWBABPEJ-PNUFFHFMSA-N,staphylococcus aureus,"('LJVAJPDWBABPEJ-PNUFFHFMSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
streptozotocin,teicoplanin,staphylococcus aureus newman,-0.1662,0.0014354269271059,synergy,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'ZSJLQEPLLKMAKR-GKHCUFPYSA-N')"
streptozotocin,trimethoprim,staphylococcus aureus newman,-0.1197,0.008670754546167,synergy,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'ZSJLQEPLLKMAKR-GKHCUFPYSA-N')"
teicoplanin,trimethoprim,staphylococcus aureus newman,-0.2489,0.0014354269271059,synergy,BJNLLBUOHPVGFT-CAYRISATSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'IEDVJHCEMCRBQM-UHFFFAOYSA-N')"
tedizolid,trimethoprim,staphylococcus aureus newman,0.1361,0.0014354269271059,antagonism,XFALPSLJIHVRKE-GFCCVEGCSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
amoxicillin,ciprofloxacin,staphylococcus aureus dsm 20231,-0.0788,0.0265844975135514,neutral,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,MYSWGUAQZAJSOK-UHFFFAOYSA-N,staphylococcus aureus,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
amoxicillin,cefuroxime,staphylococcus aureus dsm 20231,-0.1267,0.0272836352728363,neutral,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,JFPVXVDWJQMJEE-IZRZKJBUSA-N,staphylococcus aureus,"('JFPVXVDWJQMJEE-IZRZKJBUSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
amoxicillin,fosfomycin,staphylococcus aureus dsm 20231,-0.1685,0.0018156079128929,synergy,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,staphylococcus aureus,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
amoxicillin,miconazole,staphylococcus aureus dsm 20231,0.0878,0.0208969487666618,neutral,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,BYBLEWFAAKGYCD-UHFFFAOYSA-N,staphylococcus aureus,"('BYBLEWFAAKGYCD-UHFFFAOYSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
amoxicillin,rifampicin,staphylococcus aureus dsm 20231,0.133,0.0272836352728363,neutral,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,staphylococcus aureus,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
acetylsalicylic acid,azithromycin,staphylococcus aureus dsm 20231,0.1792,0.0031360500313605,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,MQTOSJVFKKJCRP-BICOPXKESA-N,staphylococcus aureus,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'MQTOSJVFKKJCRP-BICOPXKESA-N')"
acetylsalicylic acid,benzalkonium,staphylococcus aureus dsm 20231,0.1599,0.007665900076659,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,staphylococcus aureus,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
