drug,inchikey,level,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
azithromycin,MQTOSJVFKKJCRP-BICOPXKESA-N,A4,-0.092638195,0.0926871,0.092687085,-0.074926287,-0.0926871,0.0926871,0.080390312,-0.0926871,0.092687078,0.0926871,0.090997584,0.0926871,0.0926871,0.0926871,0.0926871,0.0926871,-0.092686482,0.0926871,-0.085345201,0.0926871,0.067550406,0.0926871,0.0926871,-0.0926871,-0.0926871,0.0926871,-0.090823263,-0.092685893,-0.092213206,-0.0926871,-0.0926871,0.0926871,0.092673473,-0.09185835,-0.08108031,0.092444815,-0.0926871,-0.091952644,-0.036573809,0.022728179,-0.083099782,-0.0926871,-0.092631392,-0.092662796,-0.092685081,0.0926871,-0.044777684,-0.0926871,-0.0926871,0.0926871,0.092568025,0.092526309,-0.0926871,0.0926871,-0.0926871,-0.0926871,-0.0926871,-0.0926871,-0.092686713,-0.0926871,-0.0926871,0.0926871,0.0926871,0.0926871,-0.0926871,0.0926871,0.0926871,0.0926871,0.0926871,-0.0926871,0.0926871,-0.0926871,-0.092677049,0.075314559,-0.0926871,0.030604919,-0.0926871,0.092669092,-0.0926871,-0.0926871,0.0926871,0.007658769,0.046464074,-0.0926871,-0.0926871,0.092685595,0.0926871,-0.0926871,0.064114116,0.014312699,-0.0926871,-0.0926871,0.092546657,-0.092687055,-0.030321507,0.0926871,0.086922169,-0.0926871,-0.0926871,0.0926871,-0.092050865,0.0926871,-0.091745116,0.0926871,0.0926871,-0.092686705,0.092686974,0.092668653,-0.070683517,0.092679888,0.087727733,0.0926871,0.0926871,-0.0926871,0.00232505,-0.0926871,0.0926871,-0.091877893,-0.0926871,0.0926871,-0.09236259,-0.085970908,0.092687003,-0.092528269,0.090087503,0.0926871,0.0926871,-0.0926871
azlocillin,JTWOMNBEOCYFNV-NFFDBFGFSA-N,A4,-0.103185117,-0.054474838,0.099211589,-0.105707705,-0.102762535,-0.105859183,-0.10593605,0.106355935,0.09516748,0.073756605,-0.101445168,0.106144346,-0.10543026,0.10179083,-0.102262944,-0.004161524,-0.104025438,-0.043562654,0.004909956,0.106001779,-0.026806643,0.003512179,0.106346615,0.105989948,0.071526319,-0.063176878,0.035989508,-0.106364392,-0.106222592,0.051738441,-0.087863311,-0.091906883,-0.104132369,0.106197983,-0.074366353,0.003558098,0.085420921,0.105810352,-0.095960282,0.072171479,0.082301639,-0.086654469,-0.047051575,-0.074143812,-0.099222414,-0.011028233,-0.021609228,0.106082015,0.106152713,-0.033595357,-0.097959273,0.105022892,0.047912378,-0.103222013,0.106342226,0.075517736,-0.090384677,0.057850841,0.104781359,0.00508015,0.106153205,-0.104337849,0.074288771,-0.10636089,-0.077703215,-0.084792979,-0.016660418,0.106373593,-0.099572234,0.106346183,0.104696453,0.075845145,0.102301672,0.102706075,0.093636885,0.009936645,0.071911223,-0.105932079,-0.105591193,-0.101368219,-0.106275216,-0.105789296,-0.018568605,-0.10603486,-0.097393759,-0.104204036,0.054284994,-0.106307,0.103689335,0.1057394,-0.106342986,-0.096882828,0.104618244,0.021358259,-0.105750382,0.104917087,-0.105712518,0.007777289,0.090334214,0.106374577,0.074310318,0.097212479,0.073060416,0.105972849,-0.101274908,0.068838395,0.105762914,0.106331155,0.00858109,-0.082797728,0.095708072,-0.105304629,-0.030020185,-0.092684783,0.10551554,-0.012540246,0.09960328,-0.056697834,0.105627649,0.106148042,-0.089590989,-0.105034947,0.045779277,-0.103076167,0.101511054,-0.106284544,-0.103089333,0.051060297
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,A4,-0.099083379,0.066900663,0.110009536,-0.110424675,-0.048724789,-0.057120308,-0.105565071,0.109197699,-0.065697603,0.012189649,-0.106654711,0.098838411,-0.021576056,0.063028187,0.085836321,-0.035568606,0.092527047,-0.064118072,-0.105840251,-0.106118552,-0.108814098,0.067520767,0.108606279,0.062864743,-0.011483327,0.046279967,0.096212462,-0.010933608,-0.093507983,0.090091154,-0.103971608,0.090142481,-0.040520743,0.106741369,-0.103666104,-0.023675369,0.110293441,0.110718101,0.10933245,-0.091225013,0.076596156,-0.101565443,-0.101978183,-0.08302515,0.108874306,-0.082884401,0.100946471,0.096744105,0.087681547,0.110673465,-0.097575128,0.010112197,0.100852892,-0.097288392,-0.025420131,0.095804669,0.00188329,0.082207337,0.10937275,0.00614567,-0.00376361,-0.08146432,-0.109223366,-0.11057961,-0.109358758,-0.102561511,0.108892106,0.109171137,0.108089954,0.103508823,-0.097266026,0.072275244,0.110000946,0.110678606,-0.110704161,0.089098766,0.021762993,-0.109541155,0.00727797,-0.104383886,-0.082532808,-0.106290631,0.063823476,-0.104299739,0.077075318,-0.08190307,0.110644132,-0.101420462,0.11071299,0.110028982,-0.105724059,-0.110319592,-0.0432362,-0.109064072,-0.091606781,-0.0457623,-0.04433696,-0.106365427,0.108409353,0.07638555,0.094099388,0.093517773,0.002326452,0.110387318,-0.010929952,0.110162996,0.066605061,0.016760649,0.064366415,0.021434797,0.108518042,-0.051287945,-0.105656169,-0.110626347,0.10414885,0.025654666,0.07816565,-0.068746388,-0.105540015,0.101061299,0.095835045,0.108857043,0.007229235,0.093947187,-0.096150763,-0.110635512,-0.109834075,0.105922364
bacitracin,CLKOFPXJLQSYAH-ABRJDSQDSA-N,A4,0.091974728,0.091964386,-0.091969386,-0.091977187,-0.091977187,0.091977187,0.091967471,0.091977187,0.091977187,0.091977187,-0.084740862,-0.091977187,0.091977187,-0.091977187,0.091977187,-0.091977187,-0.091757327,-0.091977142,-0.091977045,0.091977187,0.087152824,-0.091977187,0.091977187,0.08763434,-0.091977097,0.091973186,-0.091974556,0.091970734,-0.091977015,0.091977187,-0.091977187,-0.091975771,0.091973387,-0.091966718,-0.091975816,-0.007315809,0.091977187,0.091976374,0.091977187,-0.09197399,0.0175352,-0.091975369,-0.091977187,0.086175643,0.083356582,-0.091935411,0.091977187,-0.091976918,0.091962062,0.091977187,-0.091977187,0.090038918,0.091977187,0.091977187,-0.09197668,-0.029700644,0.091977187,0.072242007,-0.091976851,-0.091977187,-0.091953687,0.016618636,-0.000798683,0.09196987,-0.091977187,-0.091977187,0.091977187,0.091977187,0.091977187,0.060283083,0.083353594,0.021183096,-0.050577685,-0.091442674,-0.091977187,0.091977187,-0.081875309,-0.091977187,0.091977187,0.091977187,0.091977187,0.091976874,-0.090771377,0.091977112,-0.091977187,-0.091925688,0.091977187,0.091976561,0.091951378,0.091977187,0.091977187,0.091887176,0.091355398,-0.091977187,0.091975443,0.091977187,0.091977187,-0.091976583,0.09197697,0.091977187,0.091977187,0.091977187,0.091977187,0.091977187,-0.091977157,0.091977149,-0.080138698,-0.060557183,-0.091948703,0.091977187,0.091977187,0.091977187,-0.091977187,-0.091977187,0.091977187,-0.091977187,0.091947459,-0.091976866,-0.091974504,0.086648792,-0.091977187,0.091977187,0.091977187,0.091977187,0.091977187,-0.091976061,0.076021485,0.091977187
bafilomycin a1,XDHNQDDQEHDUTM-JQWOJBOSSA-N,A4,0.007654613,0.093740433,0.09365651,0.093740389,-0.067696013,0.093740463,0.08293853,-0.093740463,0.093740463,0.093739606,0.079123884,0.093736976,-0.093739688,0.093740463,-0.093731537,0.093740463,-0.091516539,0.093740463,0.093739599,0.092749313,0.080029547,0.093676731,0.093740463,-0.028579252,-0.093739934,0.093727872,-0.091858722,-0.093739718,0.05356916,-0.093740463,-0.093740463,0.093630835,0.093633987,0.055283304,0.093725413,-0.09315934,-0.093740463,-0.093740433,-0.093140058,-0.093736492,0.093669116,0.082488738,0.070339665,-0.093740389,-0.093739361,0.093740463,0.074495681,-0.093740463,-0.093740463,-0.093625255,0.093729742,0.093734518,-0.093740463,0.093740463,0.093739741,-0.093740463,-0.093740374,-0.056379322,0.09358307,-0.093740433,-0.093740374,0.093740068,0.093740463,0.016247712,-0.093740463,0.093740463,0.093430951,0.093740463,0.037051644,-0.009103883,0.093733929,-0.093723081,0.092721917,-0.075355485,0.093657427,-0.093720682,-0.093740463,0.091436639,0.058216989,-0.090463541,0.093739949,0.022398399,0.093730792,-0.093739301,-0.093740463,0.093254223,0.090447217,-0.093740463,0.093740337,-0.093739256,-0.093740463,-0.093740463,0.093734883,-0.093734361,-0.090910688,0.093740463,-0.093579128,0.065013506,-0.093739919,0.093740463,-0.093715772,0.093740463,0.093722031,0.093739919,0.093740463,-0.093738064,0.093720526,0.093546942,0.093508035,-0.093730778,-0.093627095,0.093740195,0.093740463,-0.093740463,-0.093552105,-0.093740463,0.093641408,0.007597812,-0.093725227,0.093740463,0.064161666,-0.093740463,0.093736291,-0.093740463,0.038625211,0.093740463,0.093740463,-0.093740359
bafilomycin b1,KFUFLYSBMNNJTF-MZYUNMTESA-N,A4,-0.095038109,0.097283982,0.072647884,0.096987225,-0.069442555,0.097283266,0.078752831,-0.097266927,0.094388604,0.096086726,-0.096317522,-0.083729096,-0.09728232,0.097284012,-0.041079704,0.097284012,-0.046265293,0.097284012,0.097284012,-0.014276642,0.097263388,0.092363566,0.09723442,0.059660506,-0.096328221,0.09057641,0.097251579,-0.097258888,0.09528257,-0.097281225,-0.097274706,-0.055229407,0.097283468,0.097017854,0.094989076,-0.065644719,-0.092065565,-0.094238676,0.096662886,-0.073680736,0.096150935,-0.097193174,0.079798259,-0.097277969,0.073986217,0.097278707,0.097144112,-0.097284012,-0.097230047,-0.096510135,0.096902698,0.096772,-0.097284012,0.092882752,0.097276136,-0.097284012,-0.097129181,0.097259775,0.097206764,-0.078652039,-0.094442785,0.097186789,0.096525379,0.00852959,-0.097284012,0.097284012,0.086344376,0.09728273,-0.096920848,-0.002992504,0.097205319,-0.035879578,0.089716367,-0.05586639,0.097281672,-0.097284012,-0.097216941,0.058286294,0.010872631,-0.074269049,0.048306655,-0.096293107,-0.060388725,-0.043939389,-0.097283795,0.091710545,-0.003758106,-0.097283088,0.097282432,-0.097247772,-0.097281367,-0.097273275,0.097283594,-0.097282976,-0.074442409,-0.015556036,-0.097256549,0.036292821,-0.096205771,0.097284012,-0.07219509,0.097043127,0.09704987,0.088236183,0.097284012,-0.097007185,0.095584303,0.096275859,0.096320987,-0.097277619,-0.057039976,0.097018063,0.097261384,-0.097283088,0.097110957,-0.097284012,0.095326126,0.092291176,-0.094826631,0.097283393,-0.094342083,-0.09725333,0.096049003,-0.09703467,-0.046559878,0.097248413,0.097274728,-0.097260565
bal-30072,KLFSEZJCLYBFKQ-WXYNYTDUSA-N,A4,-0.106556259,0.10007146,0.106675126,-0.107012473,-0.07148198,-0.064994313,-0.100759879,0.10420689,-0.059247624,-0.027564324,-0.107571453,0.087922364,-0.016476847,0.09242747,0.089039937,-0.004370697,0.097714461,-0.036204144,-0.101093397,-0.095155068,-0.106670931,0.101439007,0.107451044,0.061745886,-0.047738053,-0.036772963,0.097695157,-0.089591391,-0.037979741,0.085589655,-0.100963883,0.043035105,-0.055893052,0.106912591,-0.101917744,-0.057354897,0.107762024,0.108007483,0.1072997,-0.068851903,0.087933682,-0.072830059,-0.09660884,-0.076185189,0.105128855,-0.076562516,0.098458134,0.059474997,0.106504209,0.107904017,-0.101112835,0.089103296,0.074388139,-0.105599739,0.032337684,0.105944276,0.020716818,0.101140857,0.107829221,0.012830647,0.019516692,-0.091382183,-0.107743748,-0.107835583,-0.106044702,-0.103495672,0.106154844,0.106211349,0.103714921,0.106017791,-0.104406253,0.094888926,0.107766703,0.107999049,-0.107982278,0.102893621,0.049452297,-0.107670881,-0.068506598,-0.106668524,-0.098060995,-0.107736595,0.084699988,-0.105637416,-0.034365434,-0.06466952,0.107779555,-0.099482313,0.108024009,0.107362919,-0.106162831,-0.105652235,0.017889902,-0.107512206,-0.073061869,-0.079443768,-0.072895221,-0.093812026,0.106462106,0.068884455,0.094368055,0.054536358,0.067551017,0.107765235,-0.056474183,0.10796196,0.019688044,0.072566077,0.053305849,0.091062076,0.106792487,-0.070323646,-0.106249578,-0.107445084,0.1029488,0.028012725,0.008373818,-0.067911737,-0.102411427,0.082615569,0.101890117,0.107014611,0.026320467,0.055231594,-0.077413104,-0.107992768,-0.107815847,0.102009974
bedaquiline,QUIJNHUBAXPXFS-XLJNKUFUSA-N,A4,-0.088827513,-0.088827513,0.088827513,0.088827513,0.088827513,-0.088827498,-0.088827513,0.088827513,0.088797823,-0.088827513,-0.088827513,0.088827513,-0.088827513,0.032270893,-0.088827513,-0.088827513,0.088827513,0.088827513,-0.088827513,-0.088827513,0.088827513,0.086612895,-0.088827513,0.088827513,-0.088827513,0.088100918,0.088827513,0.088827513,-0.088827513,0.088827513,-0.088827513,0.078065246,0.088827513,-0.088827513,0.088827513,0.088827416,0.088827513,-0.088827513,0.088827513,0.088827513,-0.088827513,0.088827513,-0.088827513,-0.088827513,0.088827513,-0.088827513,-0.088827163,-0.088827513,0.088827513,-0.088827513,-0.088827513,-0.088827513,-0.088009596,-0.088827513,-0.088827513,0.088827513,-0.088827513,-0.088827513,-0.088827513,0.088827513,-0.088827513,-0.088827513,-0.088827513,0.088827513,0.088827513,0.088827513,-0.088827513,-0.088827513,0.088827088,0.088827513,-0.088827513,0.088827513,-0.088827513,-0.088827513,0.088827513,-0.088827513,-0.088827513,-0.088827513,-0.088827513,-0.088827513,0.088827513,-0.088812418,0.088827513,0.088827513,-0.088826068,0.088827513,-0.088827513,-0.088187948,0.088827513,-0.088827513,-0.088827513,-0.087468781,0.088827513,-0.088827513,-0.087515578,-0.088817328,0.088827513,-0.088827513,0.088827513,-0.088827513,-0.088827357,0.088827513,-0.088827513,0.088827319,0.088827513,0.088827513,-0.088827513,0.088827513,-0.088827513,0.088827513,0.088827513,0.088484734,0.088827513,0.088827513,0.088827513,-0.088827513,0.088827513,-0.088827513,0.088827513,0.088827513,-0.088827513,0.088827513,0.088827513,0.088827513,0.088827513,-0.088827513,0.088827513,0.088827513
benzalkonium,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,A4,-0.064357407,0.089261323,-0.068432197,0.089261122,0.089260548,0.089261323,0.089260392,-0.089261323,0.089250304,0.069878452,0.089261323,0.089261323,-0.089261323,0.089261323,0.089261323,-0.089261323,0.089261323,0.089261323,-0.089261323,-0.089255415,0.089261323,-0.089261323,-0.089261323,-0.089261323,-0.089261323,0.089261323,-0.089261323,0.089261323,-0.089261323,-0.089261323,0.089261323,0.089261323,0.089261323,-0.089261167,0.089260429,0.089261323,0.089261323,-0.08579953,-0.089261323,0.089261323,-0.089261323,-0.089260451,0.089261323,-0.089149863,-0.089261323,-0.089261323,-0.089261323,-0.089261323,-0.089261323,-0.089261323,-0.089261323,0.089261323,0.089261323,-0.048824549,-0.089261323,-0.089261323,0.089261323,-0.089247175,-0.089261323,0.089261323,0.089261323,-0.089261323,0.07585834,0.089261323,-0.089261323,0.089261323,-0.089261323,0.089261323,0.089261323,-0.089261323,-0.089261323,0.089247644,-0.089261323,-0.088998049,0.089261323,-0.089261323,-0.08925999,-0.089261323,-0.089261323,-0.089261323,0.089261323,-0.089261323,0.089261323,-0.082535081,-0.089261323,0.089261323,0.089261323,0.089258224,0.089261323,-0.089261323,0.089261323,-0.089261323,0.089244895,-0.089261323,0.089261323,-0.089261323,-0.089236319,-0.089261323,0.089261323,-0.089261323,-0.089261323,0.089261323,-0.089261323,-0.089261323,0.089261323,-0.089187779,-0.089261323,-0.089261323,-0.089261323,0.089261323,0.089261323,-0.089261323,0.089261323,0.089261323,0.089261323,0.089261323,-0.089261323,-0.089258522,-0.089261323,0.089261323,0.089261323,0.089261323,-0.089261323,0.089261323,0.089261323,0.089261323,-0.089261323,0.089261323
benzocaine,BLFLLBZGZJTVJG-UHFFFAOYSA-N,A4,-0.089141265,-0.089141265,-0.089141265,-0.088569649,0.089137428,0.089141265,0.089141265,-0.089141265,0.089137867,0.089141265,0.089141265,-0.089141265,-0.089141265,0.089141183,0.089141265,0.089141265,-0.089141198,0.089141265,-0.089141265,0.089141265,0.089141265,-0.089141265,0.089141265,-0.089141265,-0.089141265,-0.089140579,-0.089141265,-0.089141265,0.089141265,-0.089141265,-0.089141265,0.089141265,0.089141265,-0.089141265,0.089141265,0.089141265,-0.089141265,-0.089141265,0.089141265,-0.089141265,0.089141265,-0.089141265,0.089141265,0.089141265,0.089141265,0.006923655,0.089141265,-0.089141265,0.089141265,0.089141265,-0.088699177,0.089141265,-0.037083786,0.089141265,-0.089141265,-0.089141265,0.089141265,-0.089141265,-0.080808997,-0.089138515,-0.089141265,0.089141265,-0.089141265,0.089141265,-0.089141265,-0.08913555,0.089133412,0.089141265,0.089141265,-0.089141265,0.089141265,0.089141265,-0.089141265,-0.089141265,0.089141265,-0.089141265,-0.089141265,0.089141265,-0.089141265,-0.089141265,0.089141265,-0.089141265,-0.088740699,-0.089141183,0.089141265,0.089141265,0.089141265,0.089141265,-0.089141265,0.089141265,0.089141265,-0.084149741,0.089140169,-0.089141265,0.089141265,-0.089141265,0.089110993,-0.089141265,0.089141265,0.089141265,-0.089141265,-0.089141265,-0.089141265,-0.089141265,0.089141265,-0.089141034,-0.089141265,-0.089141265,0.089141265,0.089141265,-0.089141265,-0.089141116,0.089141265,-0.089141265,0.089141265,0.089141265,-0.089141265,0.089141265,-0.089141265,0.089141265,0.089141265,0.088638887,-0.089141265,0.089141265,-0.089141265,0.089141265,-0.089095905,-0.089141265
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,A4,0.0965278,0.078512385,0.090619266,-0.096529506,-0.096520834,-0.096533343,-0.09651345,0.096533611,0.081619881,-0.093296379,-0.096438266,0.096503034,-0.096533842,0.096384346,-0.09653376,-0.096473761,0.09396933,0.042793207,0.085341893,0.096519373,0.09652961,-0.095724098,-0.096478418,0.096532114,0.074014515,-0.095408484,-0.094524637,-0.096111514,-0.096533842,-0.095438935,-0.068105131,-0.096533842,0.056322049,0.096523128,-0.096452862,0.095666125,-0.022779293,0.096131064,-0.096428894,0.018202635,0.095101237,-0.089022905,-0.08977966,-0.060571317,-0.043854546,0.096525669,0.093995459,0.096533842,0.096346274,-0.096533164,0.09652286,0.096533455,0.080175877,-0.096440278,0.096533842,-0.092785485,-0.081761338,-0.096504316,-0.084103726,-0.096414559,0.096533813,-0.09409821,0.096533842,-0.034065627,0.086522572,-0.095779195,0.066347577,0.096533842,-0.096488252,0.096527472,0.092185609,0.04548404,0.096532948,0.094901778,0.096533045,-0.096421584,0.079634182,-0.096443579,-0.012848728,0.096519202,-0.021663947,0.09593261,-0.096527331,-0.0727816,-0.093743131,-0.096529804,-0.096367553,-0.096531153,0.0880851,-0.096518978,-0.09653379,-0.096153758,0.095604591,0.09650179,-0.096533842,-0.012369067,0.096153297,0.070168197,0.086530365,0.096533842,-0.096500248,0.09652435,0.005567974,0.096533842,-0.040625356,-0.096532822,0.09653379,0.09652663,0.096377611,-0.082567096,0.096533589,-0.058581561,0.096533842,-0.074941926,0.096480235,-0.096454196,-0.025881246,0.095507361,0.096102007,0.096532829,-0.096496977,-0.095980234,-0.091665812,-0.096530713,0.088572226,0.070253968,0.096192218,-0.069795117
berberine,YBHILYKTIRIUTE-UHFFFAOYSA-N,A4,0.09084601,-0.09084601,-0.09084601,0.09084601,-0.086256541,0.09084601,0.090845913,0.090775266,0.09045361,-0.09084601,0.09084601,-0.09084601,-0.09084601,-0.09084601,-0.090814754,-0.09084601,-0.09084601,0.09084601,-0.09084601,-0.09084601,0.09081655,-0.09084601,-0.09084601,-0.09084601,0.09084601,0.09084601,-0.09084601,-0.09084601,-0.054715704,-0.090804718,-0.090138294,0.09084601,0.09084601,-0.04256225,0.09084598,0.075483546,0.09084601,-0.09084601,-0.09084601,-0.090840355,-0.09084601,0.09084601,-0.065968461,0.09084601,0.090845935,-0.09084601,-0.090845972,-0.09084601,0.09084601,-0.09084601,0.090845764,-0.084226355,0.090845019,0.09084601,0.09084601,-0.09084601,0.09084601,0.090845644,0.09084601,0.090015434,-0.09084601,-0.090845942,-0.09084601,-0.09084601,-0.09084601,0.029630775,-0.09084601,0.000778862,0.09084601,-0.090845719,-0.09084601,0.09084601,-0.09084601,-0.09084601,0.09084601,-0.09084601,0.09084601,-0.09084601,-0.090838939,-0.090845793,-0.09084601,-0.09084601,-0.090745069,0.087267511,0.09084601,0.09084601,0.09084601,-0.09084601,-0.09084601,-0.09084601,-0.090845712,-0.09084601,0.09084601,-0.09084601,0.09084601,0.090845741,-0.09084601,-0.09084601,0.09084601,0.09084601,-0.09084601,0.090342999,-0.068297893,-0.090841584,0.09084601,-0.09084601,-0.09084601,-0.09084601,0.069904067,0.083413944,-0.09084601,-0.090687163,0.09084601,0.09084601,0.090845518,0.090844296,-0.09084601,0.09084601,-0.09084601,0.090843268,0.070694558,-0.09084601,0.0871033,-0.047753371,0.09084601,0.084410936,-0.09084601,0.089767195
besifloxacin,QFFGVLORLPOAEC-SNVBAGLBSA-N,A4,-0.096798316,-0.096745245,-0.096796989,0.096797921,-0.080661483,-0.082385935,0.096611142,-0.014548323,-0.081129596,-0.096769042,-0.096798316,0.00399649,0.09151534,-0.061895337,-0.096033387,-0.096548721,0.096766822,0.058127109,0.096798256,-0.025166346,0.096798316,0.030693576,0.094672397,0.014396219,0.096791975,-0.096798114,0.096795559,0.005229129,0.095784768,-0.095373504,-0.096507207,-0.095261872,-0.094341397,-0.09672989,0.096797481,-0.089630574,-0.096670151,-0.096796498,0.096780807,-0.096610293,0.001902117,0.096781008,-0.063014738,0.093152821,0.094926916,0.094826356,0.096798316,0.034427196,0.095917135,-0.09679807,0.08616098,0.096204393,-0.09678413,-0.091495283,-0.095535375,0.092274159,0.095492095,0.096194036,0.09666805,0.09670382,-0.092835359,0.096798316,-0.096777923,0.096553952,0.096787885,-0.096798316,0.096438296,-0.093619548,-0.095432095,0.041488785,-0.090738341,0.090627559,0.096795768,0.091975592,0.088272505,0.096797377,0.095784061,0.096797876,-0.094894499,-0.092492864,-0.096676826,-0.095024236,-0.090071559,0.096793152,0.0019302,0.096795827,-0.096797511,0.09519273,-0.044128604,-0.09657196,-0.096797079,0.096798316,0.096742541,0.096025169,0.096797995,-0.096771464,-0.068670996,0.096724972,0.096552849,-0.096797489,-0.084482461,-0.096764266,-0.015146966,0.096797153,0.094113983,0.084580749,-0.090796173,0.096790053,-0.09635742,0.096798316,0.091579221,-0.096721388,0.096749105,-0.066232398,-0.072887175,0.092233367,0.096767358,-0.063504219,0.095798641,-0.027273199,-0.078922562,-0.014680768,-0.096727781,-0.096701361,-0.096798278,-0.096797399,0.096796542,0.096791774
